case,attempt,sizing_radius_m,standoff_margin,asymptote_margin_deg,status,n_cells,h_m,solver_wall_time_s,total_wall_time_s,verdict,shock_clearance_ok,outer_outlet_min_mach,outer_outlet_n_faces,outer_outlet_mach_deficit_rel,p_stag_rel_error_vs_rayleigh_pitot,reasons,cd_total,cd_fore,cd_aft,mesh_extent,outlet_min_mach,cd_total_last_iteration,standoff_m,standoff_over_max_radius,upstream_clearance_fraction,shock_thickness_m,shock_thickness_cells,stagnation_line_cell_size_at_shock_m,p_stag_wall_face_pa,p_stag_line_extrapolated_pa,p_max_on_body_pa,p_stag_over_p_inf,final_mean_abs_drho_dtau,initial_mean_abs_drho_dtau,n_iterations,n_iterations_planned,n_extensions,startup_first_order_iterations,cd_fore_peak_to_peak_rel,cd_fore_drift_rel,cd_fore_converged,max_non_orthogonality_deg,max_skewness,patience_pass,restart_source_case,restart_source_iteration,max_co,restart_blocks_run,courant_pass,restart_consecutive_passes_required,restart_passed_in_a_row
dp063_coarse_a1,1,0.6,3.2,28.993911798970217,SOLVER_FAILED,3072,0.017545862580857132,8.798115749988938,12.822990584973013,SOLVER_FAILED,,,,,,rhoCentralFoam returned -4,,,,,,,,,,,,,,,,,,,,,,,,,,51.65993388,0.9325994862,,,,,,,,
dp063_coarse_a2,2,0.6,5.120000000000001,32.99391179897022,SOLVER_FAILED,3072,0.020391365837077523,8.386622749996604,12.36187537497608,SOLVER_FAILED,,,,,,rhoCentralFoam returned -4,,,,,,,,,,,,,,,,,,,,,,,,,,51.64136944,0.9324600482,,,,,,,,
dp065_coarse_a0,0,1.2,2.0,6.0,OK,3072,0.01195598979035387,60.98293474999082,69.84323879297881,USABLE,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.006130079316573167,,1.3761378166477207,1.3761378166477207,,forebody,1.7116954903410928,1.3757758075227569,0.10100925692851165,0.16834876154751943,0.7069891519705982,0.010199217604446753,1.6352004455164406,0.0062372889099999995,932982.7077,933334.3452884541,935352.388,933.3343452884541,3.1948094776,92.735087713,10000.0,10000.0,0.0,1500.0,0.0009740860121372593,0.00018397085851869989,True,57.06156933,0.8427999119,,,,,,,,
dp064_coarse_a0,0,1.2,2.0,6.0,OK,3072,0.011292705724636537,51.32483804199728,59.289602333985385,USABLE,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.008020009709154285,,1.5525283426878131,1.5525283426878131,,forebody,1.4695743910030261,1.5523355536933838,0.10793568958055245,0.17989281596758744,0.6868967370087755,0.009908621611044235,1.5424383444429877,0.0064239985,931446.7468,931559.5285756316,933334.8807,931.5595285756316,3.456851737,112.94595774,10000.0,10000.0,0.0,1500.0,0.0005621507247449066,0.00011397662233496035,True,67.43829561,1.384617782,,,,,,,,
dp066_coarse_a0,0,1.62,2.0,6.0,OK,3072,0.013245898307588247,201.66453591600293,210.48601862399664,USABLE,True,27.000000000450765,2.0,-1.6695089755103254e-11,0.016342237009956184,,1.5477985078636471,1.5477985078636471,,forebody,1.475804202581474,1.5478335518217823,0.1875521627509375,0.31258693791822917,0.5969946317685529,0.015646707042687807,1.5568107869444119,0.010050487299999994,954209.9663,954437.8963762198,955620.417,954.4378963762198,1.4025371176,71.334047856,25000.0,10000.0,3.0,1500.0,8.888623798780499e-05,5.025195804082437e-05,True,67.41165314,1.630487556,,,,,,,,
dp067_coarse_a0,0,0.96,2.0,63.34746418707678,OK,3072,0.010716586097567374,157.62499812498572,168.86908683399088,REJECTED,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.0021367683791319037,"force criterion not met (p2p 0.006381857676079828, drift 0.0017952110093921298) after 3 extensions",1.392778037646971,1.392778037646971,,forebody,1.5169813179580376,1.3973658835946223,0.1259082703248902,0.20984711720815033,0.5434516327557787,0.010199245643185889,1.6143778967066629,0.006317755999999994,937086.5305,937084.4278412766,939096.3761,937.0844278412766,5.4396859424,106.4520483,25000.0,10000.0,3.0,1500.0,0.006381857676079828,0.0017952110093921298,False,65.93966148,1.148300343,,,,,,,,
dp067_coarse_c0,1,0.96,2.0,63.34746418707678,OK,3072,0.010716586097567374,330.5775364169822,339.0618718339829,REJECTED,True,27.000000000450765,2.0,-1.6695089755103254e-11,0.01870361518929098,"force criterion not met (p2p 0.010361325563863698, drift 0.005736498027764285) after 9 extensions",1.393675519143172,1.393675519143172,,forebody,1.5181570537055298,1.3941397795264487,0.12406667220748696,0.2067777870124783,0.5501293403555332,0.00958742883193292,1.5175370546018128,0.006317755999999994,956998.7117,956655.4454851336,958715.7846,956.6554454851336,7.3963063405,106.4520483,55000.0,10000.0,9.0,1500.0,0.010361325563863698,0.005736498027764285,False,,,True,,,,,,,
dp067_coarse_Co0p1,2,0.96,2.0,63.34746418707678,OK,3072,0.010716586097567374,261.79789708300086,266.58587004100264,REJECTED,True,27.000000000450765,2.0,-1.6695089755103254e-11,0.028974725080028962,"force criterion not met (p2p 0.006939836630030997, drift 0.0025154690727157616) after 0 extensions",1.3902383344990752,1.3902383344990752,,forebody,1.5179724281245222,1.3962429494417008,0.12424288035826042,0.20707146726376738,0.5494904026326723,0.00953166218395321,1.5087100837628455,0.006317755999999994,964575.1941,966300.9528354977,967057.8558,966.3009528354977,7.225068342,7.3836793974,95000.0,40000.0,0.0,,0.006939836630030997,0.0025154690727157616,False,,,,dp067_coarse_c0,55000.0,0.1,8.0,True,,
dp067_coarse_Co0p05,3,0.96,2.0,63.34746418707678,OK,3072,0.010716586097567374,247.6207581260387,250.46101683405868,REJECTED,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.028882511406006728,"force criterion not met (p2p 0.008127640834431939, drift 0.004638302675971788) after 0 extensions",1.3945050394182865,1.3945050394182865,,forebody,1.5244338342799015,1.3890762246228656,0.12732449083318917,0.21220748472198195,0.5383163611882058,0.01019869557438674,1.6142908295899288,0.006317755999999994,912309.6595,911967.73999537,914130.0859,911.96773999537,7.6868544915,7.2313947703,135000.0,40000.0,0.0,,0.008127640834431939,0.004638302675971788,False,,,,dp067_coarse_Co0p1,95000.0,0.05,8.0,True,,
dp069_coarse_a0,0,1.44,2.0,6.0,OK,3072,0.012767519147910454,156.08591358202102,164.80835795600433,REJECTED,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.004315875399934166,"force criterion not met (p2p 0.0014548866720202039, drift 0.0008660825360552388) after 3 extensions",1.364209256723338,1.364209256723338,,forebody,1.71671488522484,1.3648372636258284,0.16945675462028606,0.2824279243671434,0.5903620710497399,0.012963439617501599,1.4510607940723437,0.008933767399999987,935009.7604,935038.0479456304,936373.9004,935.0380479456304,3.9137020702,76.471516049,25000.0,10000.0,3.0,1500.0,0.0014548866720202039,0.0008660825360552388,False,56.34915643,0.9139738707,,,,,,,,
dp069_coarse_c0,1,1.44,2.0,6.0,OK,3072,0.012767519147910454,249.04871874899254,257.63106633198913,USABLE,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.005297174953589057,,1.3647155171436656,1.3647155171436656,,forebody,1.712644836874325,1.3643931661309474,0.16963519888004702,0.28272533146674506,0.5899307070880888,0.012740295875900642,1.426083230676082,0.008933767399999987,934022.431,934116.5183194872,935232.1674,934.1165183194872,4.0213212223,76.471516049,40000.0,10000.0,6.0,1500.0,0.0008172372362186671,4.2369038802189665e-05,True,,,True,,,,,,,
dp070_coarse_a0,0,0.6,2.0,30.55106272323619,OK,3072,0.008670666491218757,58.69626049901126,67.43018508001114,USABLE,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.009075640439757948,,0.8899913434247614,0.8899913434247614,,forebody,2.05107007095791,0.889934482030414,0.07879947817316751,0.13133246362194587,0.542831961626344,0.006380730641043067,1.6159480246435307,0.003948598930000005,930441.256,930568.1952066362,932972.5041,930.5681952066362,28.666680568,189.93041713,10000.0,10000.0,0.0,1500.0,0.000853438998644863,1.4656351075184948e-05,True,41.54528071,1.09293152,,,,,,,,
dp071_coarse_a0,0,0.6,2.0,24.993911798970217,OK,3072,0.008556138410940063,58.22782562499924,66.14720270701218,USABLE,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.011033464453167663,,0.8818264314140528,0.8818264314140528,,forebody,2.0557635515267276,0.8819199154321116,0.07886936976171788,0.13144894960286313,0.5424264741640263,0.006286379633456546,1.5920532100269476,0.003948598950000007,928571.9256,928729.6202022843,931265.3963,928.7296202022843,33.127792853,198.41406626,10000.0,10000.0,0.0,1500.0,0.000561900326291855,4.868747154967125e-05,True,39.43484341,1.047928357,,,,,,,,
dp072_coarse_a0,0,0.6,2.0,24.993911798970217,OK,3072,0.008694253870685651,58.14412395800173,67.12753954000073,USABLE,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.011076628082803297,,0.8810001820642579,0.8810001820642579,,forebody,2.1568134045394345,0.8809628504962013,0.07885723868577506,0.13142873114295844,0.5424968545817742,0.006083340852420918,1.5406327054185427,0.003948599060000002,928579.1623,928689.0856240987,931305.7321,928.6890856240987,34.894393604,188.95803396,10000.0,10000.0,0.0,1500.0,0.0005881876048890737,0.00014201361611376287,True,39.03042354,1.050790934,,,,,,,,
dp073_coarse_a0,0,1.44,2.0,6.0,OK,3072,0.012763702580001542,123.48530520799977,132.64687962498283,USABLE,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.008904669294858336,,1.3650535003470647,1.3650535003470647,,forebody,1.7196611158100266,1.3645452841986954,0.16998929254202608,0.2833154875700435,0.5890747353407688,0.013164098339524116,1.4735215164518676,0.008933767300000006,930644.9105,930728.7526782602,931864.0623,930.7287526782602,4.4743616894,76.547043837,20000.0,10000.0,2.0,1500.0,0.0008450752055223846,0.0001468555663062427,True,57.16874295,0.923031513,,,,,,,,
dp074_coarse_a0,0,1.38,2.0,6.0,OK,3072,0.012340065188534886,155.81340175100195,164.8668518759805,REJECTED,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.004720871170558527,"force criterion not met (p2p 0.002124215510954147, drift 0.00047175835944502476) after 3 extensions",1.3645654637711528,1.3645654637711528,,forebody,1.6897654408716891,1.3648492632161526,0.16525161140891576,0.2754193523481929,0.5831590414967289,0.014097679186845763,1.6466314380801528,0.008561526799999997,934622.517,934657.7200430008,935977.4655,934.6577200430007,2.5877155631,84.129923821,25000.0,10000.0,3.0,1500.0,0.002124215510954147,0.00047175835944502476,False,57.15865158,0.8976261573,,,,,,,,
dp074_coarse_c0,1,1.38,2.0,6.0,OK,3072,0.012340065188534886,210.2933731249941,219.53408791600668,USABLE,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.0009242335014135739,,1.3645065913453367,1.3645065913453367,,forebody,1.6889358928023421,1.3647283160634947,0.16528304143292621,0.2754717357215437,0.5830797604463198,0.014039554619415556,1.6398423957997261,0.008561526799999997,938119.0573,938223.1084902054,938969.7741,938.2231084902054,2.2961636252,84.129923821,30000.0,10000.0,4.0,1500.0,0.0006933752056606347,0.00017650631539716658,True,,,True,,,,,,,
dp075_coarse_a0,0,1.38,2.0,6.0,OK,3072,0.012353215240911462,167.99350087599305,177.12743708500057,REJECTED,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.011201467410495325,"force criterion not met (p2p 0.005147914471625433, drift 0.00011285659523992894) after 3 extensions",1.3695561181977145,1.3695561181977145,,forebody,1.7277966267833296,1.3656162607966893,0.16491323353174575,0.27485538921957625,0.5840125869324029,0.013863909651050194,1.6193267641371525,0.008561526900000005,928340.7884,928571.8501290375,929140.3593,928.5718501290376,3.8409824013,83.835983474,25000.0,10000.0,3.0,1500.0,0.005147914471625433,0.00011285659523992894,False,55.48581839,0.8751595311,,,,,,,,
dp075_coarse_c0,1,1.38,2.0,6.0,OK,3072,0.012353215240911462,354.55830420801067,362.3684550830076,REJECTED,True,27.000000000450765,2.0,-1.6695089755103254e-11,0.0009011195357928603,"force criterion not met (p2p 0.006038778726701934, drift 0.004025417003863645) after 9 extensions",1.3686789658079992,1.3686789658079992,,forebody,1.7134733797226063,1.3673411853759008,0.1640088317194947,0.27334805286582453,0.5862939064007979,0.01331144330982617,1.5547978141406251,0.008561526900000005,939638.5717,939937.2811866985,940587.65,939.9372811866984,5.1331067364,83.835983474,55000.0,10000.0,9.0,1500.0,0.006038778726701934,0.004025417003863645,False,,,True,,,,,,,
dp075_coarse_Co0p1,2,1.38,2.0,6.0,OK,3072,0.012353215240911462,157.19809404201806,159.20854479102127,REJECTED,True,27.000000000450765,2.0,-1.6695089755103254e-11,0.004128434269810022,"force criterion not met (p2p 0.006678951288014223, drift 0.004031122753513931) after 0 extensions",1.3667777095444056,1.3667777095444056,,forebody,1.7147397875724049,1.3722176811053584,0.1644863863295777,0.27414397721596284,0.5850892929044003,0.013747080558172725,1.6056809397133025,0.008561526900000005,942964.7112,942968.023562162,943924.137,942.968023562162,7.1196541571,5.0935654199,95000.0,40000.0,0.0,,0.006678951288014223,0.004031122753513931,False,,,,dp075_coarse_c0,55000.0,0.1,8.0,True,,
dp075_coarse_Co0p05,3,1.38,2.0,6.0,OK,3072,0.012353215240911462,136.38836374797393,138.43869795596402,REJECTED,True,27.000000000450765,2.0,-1.6695089755103254e-11,-0.0023031582476464862,"force criterion not met (p2p 0.0018064030420120803, drift 0.0006419811855758081) after 0 extensions",1.3718571118415352,1.3718571118415352,,forebody,1.732608984608566,1.3721583011851601,0.16475146402786295,0.2745857733797716,0.5844206444059741,0.013822142989734776,1.614448351465761,0.008561526900000005,937251.4984,936928.1726052937,938723.0463,936.9281726052936,3.3842704544,7.099820707,135000.0,40000.0,0.0,,0.0018064030420120803,0.0006419811855758081,False,,,,dp075_coarse_Co0p1,95000.0,0.05,8.0,True,,
dp022_coarse_a0,0,1.132913839817047,2.0,6.0,OK,3072,0.011359302853189004,214.21138295800483,229.96226229199965,USABLE,True,12.854103975517827,2.0,-8.002154494590741e-11,-0.002177954882878419,,1.5053869576509744,1.5053869576509744,,forebody,1.4999762858690713,1.5056855107050897,0.09001440089399176,0.1500240014899863,0.7275838299236698,0.008614151627931721,1.4839694946259812,0.0058048037100000005,212655.279,212737.10215292763,213203.1911,212.73710215292763,0.98162843723,52.16324899,20000.0,10000.0,2.0,1500.0,0.0003506877474336176,0.0001133533698122954,True,62.84781661,1.155710676,,,,,,,,
dp023_coarse_a0,0,0.7285538743436336,2.0,49.30239718287338,OK,3072,0.009616420903471345,209.54945904300257,226.54207183200924,USABLE,True,9.462523079606692,2.0,-1.5360179794754458e-10,-0.001960635607816008,,1.1429407191229979,1.1429407191229979,,forebody,1.7883997696464793,1.142877958477728,0.10021984920257704,0.16703308200429506,0.5361142813399598,0.008183702711823268,1.653528282581596,0.004949236610000005,115503.2184,115521.4421762943,115720.2225,115.5214421762943,0.91573609536,50.083390188,20000.0,10000.0,2.0,1500.0,0.0005117692737913538,5.032053334142496e-05,True,57.08342139,1.283910105,,,,,,,,
dp024_coarse_a0,0,0.6,2.0,24.74778852972969,OK,3072,0.009626506361771734,159.49905816699902,174.947430331973,USABLE,True,5.144832880250614,2.0,2.848064006855111e-10,-0.009931799267325236,,0.868047046432721,0.868047046432721,,forebody,1.8609596709002993,0.8680025209752018,0.09319547233551702,0.1553257872258617,0.5194735373042714,0.007044078849767987,1.5393636165398714,0.004575968129999997,34198.29595,34201.93886341618,34294.54232,34.20193886341618,3.6462010718,27.698605867,15000.0,10000.0,1.0,1500.0,0.00027718144386679167,7.387086754543305e-06,True,43.48804499,1.044481145,,,,,,,,
dp025_coarse_a0,0,0.6279245818033815,2.0,41.911170075393656,OK,3072,0.011566840284481374,106.06970974999422,123.62781708300463,USABLE,True,4.8136871263053695,2.0,-1.0559086938144446e-10,-0.004993419228747742,,0.9301443940141364,0.9301443940141364,,forebody,1.5991119336931814,0.930085781312856,0.06340827373727936,0.10568045622879894,0.6929942132228453,0.0058713163292685375,1.5254855643365879,0.0038488180200000055,30143.36551,30148.34971155528,30209.04928,30.148349711555277,0.054255767738,15.579421084,10000.0,10000.0,0.0,1500.0,0.0004675141734094986,0.00016054663790269477,True,55.14108682,1.057370164,,,,,,,,
dp026_coarse_a0,0,0.820460867881775,2.0,58.82614891334539,OK,3072,0.011942827944335554,145.71365133400832,162.26801583300403,USABLE,True,11.334642525536445,2.0,-1.0858203225438956e-11,-0.0038825005837758164,,1.1992380100914355,1.1992380100914355,,forebody,1.7406472436023759,1.1992375428268462,0.07287477586062166,0.12145795976770277,0.6971686611506223,0.007111713069515815,1.5858802363642515,0.004484394789999999,165210.0212,165234.81988367357,165664.4839,165.23481988367357,0.39411301497,31.671134302,15000.0,10000.0,1.0,1500.0,8.082045139309513e-05,1.1584176083515549e-05,True,64.00317973,1.341991446,,,,,,,,
dp027_coarse_a0,0,1.171794561482966,2.0,6.0,OK,3072,0.012226743108937736,152.41152725000575,166.84917887600022,USABLE,True,6.137030953439124,2.0,-4.867262148877671e-11,-0.007959767458258327,,1.3468618605579754,1.3468618605579754,,forebody,1.6547003824834867,1.346873060551789,0.13671435512352167,0.2278572585392028,0.6256859697738096,0.012002243253392081,1.614090166611437,0.007435918699999988,48564.14324,48566.7845412774,48649.88504,48.5667845412774,0.73573248051,19.635099963,15000.0,10000.0,1.0,1500.0,0.0003913047669106471,0.00012373767753566045,True,56.02212211,0.8486169845,,,,,,,,
dp028_coarse_a0,0,0.869461532495916,2.0,63.24340588138521,OK,3072,0.011889307504620618,148.48526016502,163.17796420400555,USABLE,True,15.403960368900403,2.0,3.308442408922474e-11,-0.009039448058190125,,1.2590195548127372,1.2590195548127372,,forebody,1.8295716469058416,1.2589478023410394,0.0926438492719351,0.15440641545322517,0.6324892462856724,0.007642617892042916,1.4891523441959182,0.005132193440000002,303247.4102,303209.2248035353,304132.8489,303.20922480353534,0.32592427125,42.342950164,15000.0,10000.0,1.0,1500.0,0.0003942028061545683,7.814595362930136e-05,True,66.8581401,1.449689117,,,,,,,,
dp029_coarse_a0,0,1.0025029879063367,2.0,6.0,OK,3072,0.013245632264046433,150.70232933400257,166.13998491498933,USABLE,True,3.354095120676197,2.0,-2.7480684394731725e-11,-0.000930421208200527,,1.296623903040267,1.296623903040267,,forebody,1.4728168710354181,1.2964682958511276,0.13034526547923203,0.21724210913205338,0.6591476985005954,0.011874614009979342,1.5708814554583754,0.007559204399999991,14938.337,14941.332852915733,14971.82694,14.941332852915734,0.11732907857,8.6784238001,15000.0,10000.0,1.0,1500.0,0.0004352828821341007,0.00011921952835812678,True,50.98929195,0.8181616499,,,,,,,,
dp030_coarse_a0,0,0.6,2.0,34.37720579536831,OK,3072,0.010792035823630487,119.65325037500588,137.08992283399857,USABLE,True,7.956512824420305,2.0,6.327405266404185e-11,-0.010838191116358087,,0.7128114774145509,0.7128114774145509,,forebody,1.8609576818967741,0.7127571626031886,0.06298194428931679,0.10496990714886133,0.651284196585963,0.005203712217697047,1.4575433135012414,0.0035701938799999958,81074.68629,81083.61685140326,81290.29787,81.08361685140326,2.0740522957,31.3138772,10000.0,10000.0,0.0,1500.0,0.0006343745644433311,0.00011923581593638431,True,45.66334502,1.030188682,,,,,,,,
dp031_coarse_a0,0,1.1580133333802223,2.0,6.0,OK,3072,0.010660233692049112,278.4322888340248,292.52277770904766,USABLE,True,15.854455584739158,2.0,1.0332845690186332e-10,-0.007814780999436555,,1.4260253206755005,1.4260253206755005,,forebody,1.6358391415527203,1.4258943072854364,0.15282293124332696,0.254704885405545,0.5444762627570036,0.011370032392074292,1.479410623753297,0.007685514900000023,321547.5293,321573.3407560516,321976.443,321.5733407560516,2.055405581,75.192928083,25000.0,10000.0,3.0,1500.0,0.0003888803969243526,9.136788215884632e-05,True,59.7274621,0.9259213216,,,,,,,,
dp032_coarse_a0,0,0.6,2.0,41.29300826438782,OK,3072,0.009133625192054344,275.47799916699296,289.6733536669781,REJECTED,True,18.379044045745168,2.0,6.390543649814617e-11,-0.007140139153081648,"force criterion not met (p2p 0.0011697004253697885, drift 4.395972273917019e-05) after 3 extensions",0.8889503844576855,0.8889503844576855,,forebody,1.980677956563616,0.888737451410595,0.07477604582055909,0.12462674303426516,0.5684018688274999,0.005608537603963765,1.4553948672364299,0.0038536192000000052,432210.6937,432275.33118524594,433211.9565,432.27533118524593,10.024828059,110.70112138,25000.0,10000.0,3.0,1500.0,0.0011697004253697885,4.395972273917019e-05,False,48.06294008,1.181295034,,,,,,,,
dp032_coarse_c0,1,0.6,2.0,41.29300826438782,OK,3072,0.009133625192054344,1025.9006139599805,1077.0810007499676,REJECTED,True,18.379044045745168,2.0,6.390543649814617e-11,-0.008405082853067625,"force criterion not met (p2p 0.0010889984337587612, drift 2.0747973120111367e-05) after 9 extensions",0.8889484845302664,0.8889484845302664,,forebody,1.9830298886588291,0.8890286167257286,0.07477862051138792,0.12463103418564654,0.5683870080289932,0.0056202992173312455,1.4584469626192536,0.0038536192000000052,431690.4897,431724.5948946523,432816.849,431.72459489465234,9.3013330092,110.70112138,55000.0,10000.0,9.0,1500.0,0.0010889984337587612,2.0747973120111367e-05,False,,,True,,,,,,,
dp032_coarse_Co0p1,2,0.6,2.0,41.29300826438782,OK,3072,0.009133625192054344,66.3942179579899,70.25869462499395,USABLE,True,18.379044045745168,2.0,6.390543649814617e-11,-0.008118171944488717,,0.888923719501998,0.888923719501998,,forebody,1.974436406530637,0.8886194667987606,0.07476893182175788,0.12461488636959647,0.5684429299528119,0.005618288735694366,1.4579252500336197,0.0038536192000000052,431820.4781,431849.5113233624,432879.0225,431.84951132336244,9.1011736065,9.1123706621,65000.0,40000.0,0.0,,0.0009808451404936676,5.2043705467096344e-05,True,,,,dp032_coarse_c0,55000.0,0.1,2.0,True,,
dp033_coarse_a0,0,1.056996758840978,2.0,6.0,OK,3072,0.010300111996614993,172.23981925100088,188.55891316899215,USABLE,True,10.712954109217682,2.0,-1.286566408964518e-10,-0.008501548348346932,,1.4714824498656043,1.4714824498656043,,forebody,1.5077659977554032,1.4716581777988502,0.12227538710990304,0.20379231184983843,0.6067771171200862,0.010316002848534706,1.5821404017222547,0.006520282799999999,146960.4803,146970.5205938573,147201.7222,146.97052059385732,1.0379562247,56.170058577,15000.0,10000.0,1.0,1500.0,0.00031249621573380045,0.00018950445483845095,True,59.14015129,0.9625915386,,,,,,,,
dp034_coarse_a0,0,0.9400686126202346,2.0,6.0,OK,3072,0.011177549857420045,152.0211955840059,167.55425496002135,USABLE,True,7.301871281738598,2.0,1.71592184905478e-10,-0.010611153798380957,,1.3868522352509498,1.3868522352509498,,forebody,1.5531869604055137,1.3868292888981175,0.057043238147783615,0.09507206357963936,0.8003417438403106,0.007121146584193799,1.644271287806917,0.0043308830100000015,68350.31758,68377.89744709291,68571.63285,68.3778974470929,0.20510857992,30.040840742,15000.0,10000.0,1.0,1500.0,0.0003632275189070528,7.027187965346237e-05,True,50.96826563,0.8122491671,,,,,,,,
dp035_coarse_a0,0,0.9907275388017296,2.0,6.0,OK,3072,0.009778687330533206,200.98964970798988,216.6111099140253,USABLE,True,7.572491991347598,2.0,-1.8766321829843946e-11,0.00938027572794331,,1.422247999400903,1.422247999400903,,forebody,1.5240541078788754,1.4221854072449125,0.1419366903635625,0.2365611506059375,0.5265918840807173,0.010685783172541236,1.5105745221271014,0.007073986099999985,74973.41522,74990.82048070857,75100.50611,74.99082048070858,1.2760566704,45.73980111,20000.0,10000.0,2.0,1500.0,0.0007086687694891946,7.961223085394589e-05,True,55.13424463,0.8422638778,,,,,,,,
dp036_coarse_a0,0,0.6,2.0,19.43799638226443,OK,3072,0.016445021550656008,112.67056837501877,127.14539304001664,USABLE,True,3.796714855001049,2.0,-8.378564508859654e-11,-0.01089080523470487,,0.4194620860381824,0.4194620860381824,,forebody,1.9916113333515848,0.41943792602452934,0.05548890947407865,0.09248151579013109,0.7417296057786608,0.005882655368890606,1.6052460190713036,0.003664644110000004,18801.53195,18820.935773661007,18801.53195,18.820935773661006,0.23144907865,5.1093259834,10000.0,10000.0,0.0,1500.0,0.00046822738588631426,6.507284435461307e-06,True,47.55435758,0.9730314941,,,,,,,,
dp037_coarse_a0,0,1.1985864022746682,2.0,6.0,OK,3072,0.011634908575064907,207.979160709001,223.2545792509918,USABLE,True,8.939992577259908,2.0,1.7055956647027415e-10,-0.007084787592589126,,1.4452254799863329,1.4452254799863329,,forebody,1.5822837375536045,1.4451194955832607,0.13296804308606514,0.2216134051434419,0.6275172813400884,0.011429874303378967,1.5726920721714512,0.007267712799999992,102624.8965,102635.1865173043,102784.3779,102.6351865173043,0.59305118371,33.477228152,20000.0,10000.0,2.0,1500.0,0.0003315729212049555,8.471777472132231e-05,True,62.31036797,1.109175933,,,,,,,,
dp038_coarse_a0,0,0.8003777086734771,2.0,52.89701990296864,OK,3072,0.011261334677988734,256.2071799169935,271.8278381259588,USABLE,True,4.841030953498203,2.0,-1.0082756851659269e-10,-0.003165715166237537,,1.2631577254728563,1.2631577254728563,,forebody,1.5044011955995342,1.263055873673047,0.12113734627978391,0.20189557713297318,0.5391333822729486,0.009758836485040362,1.6206890485222367,0.00602141199999999,30536.96722,30542.5075238244,30576.33413,30.542507523824398,0.40058230913,16.238364208,25000.0,10000.0,3.0,1500.0,0.00045301764479223594,1.5379067432125133e-05,True,65.08483411,1.176904648,,,,,,,,
dp039_coarse_a0,0,0.7611370066180826,2.0,56.27838500622218,OK,3072,0.011986114758672244,100.3591620420193,116.75847091601463,USABLE,True,16.296680899687914,2.0,8.001077578256854e-11,-0.009172137275569758,,1.0873721042433213,1.0873721042433213,,forebody,1.886260927853907,1.0874877860328882,0.0550711932490275,0.0917853220817125,0.7500820883245074,0.005971480155853345,1.588752740415584,0.003758596289999999,339164.8484,339272.06255219853,340252.125,339.2720625521985,1.2013961774,46.091255219,10000.0,10000.0,0.0,1500.0,0.0006878946843099511,0.00014029039990502262,True,60.20137913,1.284932074,,,,,,,,
dp040_coarse_a0,0,1.112958949804306,2.0,6.0,OK,3072,0.01190046231923455,163.1943469990074,180.02933208300965,USABLE,True,4.528919239144358,2.0,1.46246348364798e-10,-0.0046218601110736834,,1.3696799870253251,1.3696799870253251,,forebody,1.537606514455627,1.3695722218326005,0.16966973441479608,0.2827828906913268,0.544847780378483,0.012105992125142157,1.4176110885248614,0.008539713200000021,26745.97221,26750.573890058542,26786.91445,26.750573890058543,0.41852825067,15.800278313,15000.0,10000.0,1.0,1500.0,0.00028890851484728714,0.00010305165296881717,True,57.11058684,0.9321649362,,,,,,,,
dp041_coarse_a0,0,0.642399331703782,2.0,28.565450859649673,OK,3072,0.008539463697419853,165.35593570800847,181.80213191600342,USABLE,True,11.995401435305356,2.0,-2.7746249742222062e-11,-0.01039149838670983,,0.9750916414000649,0.9750916414000649,,forebody,1.8958108102378461,0.9751808476628626,0.08671974663596303,0.1445329110599384,0.5385041846791228,0.007011928478623211,1.6288898801350424,0.004304728369999997,183789.5152,183797.18624850156,184259.4325,183.79718624850156,10.735211989,91.041210594,15000.0,10000.0,1.0,1500.0,0.0005293863868752465,0.00010394343267417092,True,43.54926169,1.076346769,,,,,,,,
dp042_coarse_a0,0,0.6882258102297782,2.0,47.604747741932606,OK,3072,0.010794501443823955,166.11671741800092,185.91117849999864,USABLE,True,6.522730236817354,2.0,-2.525817333065561e-10,-0.009431658126441755,,1.0343805312797165,1.0343805312797165,,forebody,1.7264160675095108,1.034322325880507,0.07556709325567548,0.1259451554261258,0.6442352093356838,0.006897472603876131,1.6427566182100914,0.00419871849999999,54715.34964,54722.0535870283,54871.12936,54.7220535870283,0.19491248154,25.036570198,15000.0,10000.0,1.0,1500.0,0.00015718465166663137,4.906775022795793e-05,True,57.50087094,1.162903601,,,,,,,,
